Var1,mag_dB,phase
15176.833902834,-25.4735163195233,86.9475238499639
15317.4046370208,-25.3931982231667,86.9191395758478
15459.2773641948,-25.3128757097878,86.8904892658597
15602.4641436637,-25.2325486976576,86.8615703678116
15746.9771464309,-25.1522171035441,86.8323803033969
15892.8286562298,-25.0718808426849,86.8029164678786
16040.0310705682,-24.9915398287594,86.7731762297724
16188.596901782,-24.9111939738607,86.743156930525
16338.5387780986,-24.8308431884668,86.7128558841876
16489.8694447106,-24.7504873814112,86.6822703770836
16642.601764859,-24.6701264598533,86.6513976674714
16796.7487209265,-24.5897603292479,86.620234985202
16952.3234155412,-24.5093888933144,86.5887795313705
17109.3390726901,-24.4290120540058,86.5570284779626
17267.8090388436,-24.3486297114762,86.5249789674946
17427.7467840892,-24.2682417640487,86.4926281126485
17589.1659032773,-24.1878481081824,86.4599729959
17752.0801171764,-24.1074486384383,86.4270106691412
17916.503273639,-24.0270432474459,86.3937381532968
18082.4493487795,-23.9466318258676,86.3601524379336
18249.9324481615,-23.8662142623637,86.3262504808636
18418.9668079971,-23.7857904435566,86.2920292077407
18589.5667963569,-23.7053602539935,86.2574855116504
18761.7469143912,-23.6249235761098,86.222616252692
18935.521797563,-23.5444802901909,86.1874182575545
19110.9062168914,-23.4640302743337,86.1518883190842
19287.9150802078,-23.3835734044073,86.1160231958461
19466.5634334226,-23.3031095540132,86.0798196116765
19646.8664618044,-23.2226385944446,86.0432742552281
19828.8394912707,-23.1421603946454,86.0063837795073
20012.4979896903,-23.0616748211681,85.9691448014034
20197.8575681988,-22.9811817381307,85.9315539012091
20384.9339825246,-22.9006810071742,85.8936076221324
20573.7431343291,-22.8201724874177,85.8553024698004
20764.3010725577,-22.7396560354138,85.8166349117531
20956.6239948043,-22.6591315051029,85.7776013769289
21150.7282486879,-22.5785987477669,85.7381982551403
21346.6303332425,-22.4980576119819,85.6984218965401
21544.3469003188,-22.4175079435705,85.6582686110779
21743.8947560008,-22.3369495855524,85.617734667946
21945.2908620331,-22.2563823780957,85.5768162950157
22148.5523372636,-22.1758061584657,85.5355096782629
22353.696459098,-22.0952207609742,85.493810961182
22560.7406649686,-22.0146260169272,85.4517162441905
22769.7025538168,-21.9340217545719,85.4092215840203
22980.5998875885,-21.8534077990432,85.3663229930991
23193.4505927443,-21.7727839723085,85.3230164389184
23408.2727617829,-21.6921500931127,85.2792978433911
23625.0846547794,-21.6115059769214,85.2351630821948
23843.9047009372,-21.5308514358635,85.1906079841035
24064.7515001542,-21.450186278673,85.1456283303062
24287.6438246045,-21.3695103106299,85.1002198537113
24512.6006203334,-21.2888233334995,85.0543782382383
24739.6410088681,-21.2081251454719,85.0080991180946
24968.7842888433,-21.1274155410992,84.9613780770383
25200.0499376409,-21.0466943112331,84.9142106476265
25433.4576130465,-20.96596124296,84.8665923104474
25669.0271549195,-20.8852161195368,84.8185184933386
25906.7785868801,-20.8044587203239,84.7699845705874
26146.7321180109,-20.7236888207187,84.720985862117
26388.9081445751,-20.6429061920871,84.671517632654
26633.3272517498,-20.5621106016942,84.6215750908803
26880.0102153761,-20.4813018126345,84.5711533885664
27128.9780037246,-20.4004795837599,84.5202476196875
27380.2517792786,-20.3196436696076,84.4688528195202
27633.8529005317,-20.2387938203265,84.4169639637212
27889.8029238044,-20.1579297816026,84.3645759673859
28148.1236050758,-20.0770512945834,84.3116836840876
28408.8369018331,-19.9961580958008,84.2582819048955
28671.9649749377,-19.9152499170932,84.204365357373
28937.5301905095,-19.8343264855263,84.1499287045529
29205.5551218275,-19.7533875233134,84.0949665438917
29476.0625512486,-19.672432747733,84.0394734062012
29749.0754721444,-19.5914618710471,83.983443754556
30024.6170908555,-19.5104746004173,83.9268719831783
30302.7108286639,-19.4294706378195,83.8697524162974
30583.3803237843,-19.3484496799581,83.8120793069843
30866.6494333727,-19.267411418179,83.7538468359609
31152.5422355549,-19.1863555383807,83.6950491103823
31441.0830314726,-19.1052817209249,83.6356801625925
31732.2963473497,-19.0241896405456,83.5757339488512
32026.2069365765,-18.9430789662572,83.5152043480334
32322.8397818138,-18.8619493612612,83.4540851602986
