Var1,mag_dB,phase
7393.81991917587,-63.2710552047006,178.515107901774
7462.30289139111,-63.1108384343744,178.501341654958
7531.42016597438,-62.950620611221,178.487447540857
7601.17761795533,-62.7904017156733,178.473424364992
7671.5811767793,-62.6301817278013,178.459270921535
7742.63682681127,-62.4699606273048,178.444985993197
7814.35060784454,-62.309738393507,178.430568351112
7886.72861561416,-62.1495150053473,178.416016754725
7959.77700231499,-61.9892904413746,178.40132995167
8033.50197712473,-61.8290646797394,178.386506677655
8107.90980673169,-61.6688376981872,178.371545656342
8183.00681586739,-61.5086094740502,178.356445599225
8258.79938784427,-61.3483799842404,178.341205205508
8335.2939650982,-61.1881492052415,178.325823161982
8412.49704973612,-61.0279171131007,178.310298142899
8490.41520408875,-60.8676836834211,178.294628809844
8569.05505126835,-60.7074488913536,178.27881381161
8648.42327573173,-60.5472127115877,178.262851784066
8728.52662384838,-60.3869751183438,178.246741350025
8809.37190447399,-60.2267360853645,178.230481119114
8890.96598952916,-60.066495585905,178.214069687639
8973.31581458352,-59.9062535927251,178.197505638446
9056.42837944529,-59.7460100780794,178.180787540789
9140.31074875623,-59.5857650137081,178.163913950186
9224.97005259217,-59.4255183708275,178.146883408281
9310.41348706908,-59.2652701201207,178.129694442701
9396.64831495469,-59.1050202317271,178.11234556691
9483.68186628593,-58.9447686752329,178.094835280067
9571.52153899186,-58.7845154196605,178.077162066875
9660.17479952265,-58.6242604334585,178.059324397432
9749.64918348409,-58.4640036844908,178.041320727081
9839.95229627823,-58.3037451400261,178.023149496256
9931.0918137498,-58.1434847667264,178.004809130328
10023.0754828386,-57.9832225306365,177.986298039446
10115.9111222383,-57.8229583971722,177.967614618381
10209.6066230605,-57.6626923311087,177.948757246361
10304.1699495059,-57.5024242965691,177.929724286913
10399.6091395412,-57.3421542570119,177.910514087696
10495.9323055823,-57.1818821752192,177.891124980333
10593.1476351837,-57.0216080132841,177.871555280241
10691.2633917348,-56.861331732598,177.851803286466
10790.2879151618,-56.7010532938377,177.831867281502
10890.2296226373,-56.540772656952,177.811745531119
10991.097009295,-56.3804897811488,177.791436284184
11092.8986489522,-56.2202046248811,177.770937772485
11195.6431948388,-56.0599171458333,177.750248210541
11299.3393803322,-55.8996273009069,177.729365795424
11403.9960197003,-55.7393350462062,177.708288706567
11509.6220088503,-55.5790403370236,177.687015105578
11616.226326085,-55.4187431278248,177.665543136044
11723.818032866,-55.2584433722335,177.643870923339
11832.4062745838,-55.0981410230162,177.621996574427
11942.0002813353,-54.9378360320657,177.599918177658
12052.6093687084,-54.7775283503862,177.577633802571
12164.2429385737,-54.6172179280759,177.555141499683
12276.9104798836,-54.4569047143112,177.532439300285
12390.6215694792,-54.2965886573294,177.509525216228
12505.3858729039,-54.1362697044113,177.486397239713
12621.2131452255,-53.9759478018643,177.463053343068
12738.1132318648,-53.8156228950039,177.439491478534
12856.096069433,-53.6552949281357,177.415709578038
12975.1716865759,-53.4949638445374,177.391705552971
13095.3502048267,-53.3346295864392,177.367477293955
13216.641839466,-53.1742920950053,177.343022670612
13339.0569003906,-53.013951310314,177.318339531328
13462.6057929891,-52.8536071713377,177.293425703016
13587.2990190271,-52.6932596159235,177.268278990871
13713.1471775395,-52.5329085807714,177.242897178125
13840.1609657313,-52.3725540014146,177.217278025796
13968.3511798874,-52.2121958121971,177.191419272441
14097.7287162897,-52.0518339462529,177.165318633889
14228.3045721435,-51.8914683354832,177.138973802991
14360.0898465126,-51.7310989105342,177.112382449347
14493.0957412622,-51.5707256007745,177.085542219045
14627.3335620113,-51.4103483342713,177.058450734383
14762.8147190939,-51.2499670377669,177.031105593597
14899.5507285285,-51.0895816366548,177.003504370577
15037.5532129974,-50.9291920549545,176.975644614584
15176.833902834,-50.7687982152876,176.947523849964
15317.4046370208,-50.6084000388509,176.919139575848
15459.2773641948,-50.4479974453919,176.89048926586
15602.4641436637,-50.2875903531817,176.861570367812
15746.9771464309,-50.127178678988,176.832380303397
15892.8286562298,-49.9667623380487,176.802916467879
16040.0310705682,-49.8063412440431,176.773176229772
16188.596901782,-49.6459153090644,176.743156930525
16338.5387780986,-49.4854844435904,176.712855884188
16489.8694447106,-49.3250485564548,176.682270377084
16642.601764859,-49.1646075548168,176.651397667471
16796.7487209265,-49.0041613441312,176.620234985202
16952.3234155412,-48.8437098281177,176.588779531371
17109.3390726901,-48.683252908729,176.557028477963
17267.8090388436,-48.5227904861193,176.524978967495
